Preserve,Year,Month,Day,Start.Time,Plot,Species.Code,Julian.Date,Veg.Survey,Bison,Fire,Count_ID_Year,Observer,Region.Label,Count,Sample.ID,distbegin,distend,Effort,TSS,Obs
Kankakee,2021,8,3,640,K57,DICK,215,3,1,0,K57_6_2021,Tony,K57.2021,K57,6,75,100,6,98,T
Kankakee,2021,8,3,640,K57,DICK,215,3,1,0,K57_6_2021,Tony,K57.2021,K57,6,75,100,6,98,T
Kankakee,2021,8,3,743,K9,BHCO,215,3,0,0,K9_5_2021,Alexis,K9.2021,K9,5,0,50,5,201,A
Kankakee,2021,8,3,743,K9,AMGO,215,3,0,0,K9_5_2021,Alexis,K9.2021,K9,5,0,50,5,201,A
Kankakee,2021,8,3,652,K56,FISP,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,75,100,6,110,T
Kankakee,2021,8,3,635,K72,HESP,215,3,0,0,K72_6_2021,Alexis,K72.2021,K72,6,0,50,6,93,A
Kankakee,2021,8,3,640,K57,FISP,215,3,1,0,K57_6_2021,Tony,K57.2021,K57,6,75,100,6,98,T
Kankakee,2021,8,3,635,K72,HESP,215,3,0,0,K72_6_2021,Alexis,K72.2021,K72,6,0,50,6,93,A
Kankakee,2021,8,3,743,K9,COYE,215,3,0,0,K9_5_2021,Alexis,K9.2021,K9,5,75,100,5,201,A
Kankakee,2021,8,3,640,K57,GRSP,215,3,1,0,K57_6_2021,Tony,K57.2021,K57,6,0,50,6,98,T
Kankakee,2021,8,3,615,K48,COYE,215,3,1,0,K48_6_2021,Tony,K48.2021,K48,6,0,50,6,73,T
Kankakee,2021,8,3,640,K57,HESP,215,3,1,0,K57_6_2021,Tony,K57.2021,K57,6,0,50,6,98,T
Kankakee,2021,8,3,615,K48,DICK,215,3,1,0,K48_6_2021,Tony,K48.2021,K48,6,75,100,6,73,T
Kankakee,2021,8,3,652,K56,EAME,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,75,100,6,110,T
Kankakee,2021,8,3,635,K72,COYE,215,3,0,0,K72_6_2021,Alexis,K72.2021,K72,6,0,50,6,93,A
Kankakee,2021,8,3,652,K56,EAME,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,75,100,6,110,T
Kankakee,2021,8,3,607,K78,AMGO,215,3,0,0,K78_5_2021,Alexis,K78.2021,K78,5,50,75,5,65,A
Kankakee,2021,8,3,652,K56,DICK,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,75,100,6,110,T
Kankakee,2021,8,3,652,K56,EAME,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,75,100,6,110,T
Kankakee,2021,8,3,635,K72,COYE,215,3,0,0,K72_6_2021,Alexis,K72.2021,K72,6,50,75,6,93,A
Kankakee,2021,8,3,652,K56,DICK,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,50,75,6,110,T
Kankakee,2021,8,3,652,K56,EAME,215,3,1,0,K56_6_2021,Tony,K56.2021,K56,6,50,75,6,110,T
Kankakee,2021,8,4,644,K2,NOFL,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,75,100,6,101,A
Kankakee,2021,8,4,644,K2,DICK,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,50,75,6,101,A
Kankakee,2021,8,4,644,K2,SEWR,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,50,75,6,101,A
Kankakee,2021,8,4,644,K2,DICK,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,75,100,6,101,A
Kankakee,2021,8,4,657,K5,SEWR,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,0,50,6,114,A
Kankakee,2021,8,4,644,K2,SEWR,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,644,K2,DICK,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,644,K2,RWBL,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,644,K2,DICK,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,657,K5,COYE,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,50,75,6,114,A
Kankakee,2021,8,4,644,K2,RWBL,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,75,100,6,101,A
Kankakee,2021,8,4,644,K2,COYE,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,657,K5,DICK,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,50,75,6,114,A
Kankakee,2021,8,4,657,K5,HESP,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,50,75,6,114,A
Kankakee,2021,8,4,657,K5,COYE,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,75,100,6,114,A
Kankakee,2021,8,4,628,K23,GRSP,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,638,K10,HESP,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,644,K2,SOSP,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,75,100,6,101,A
Kankakee,2021,8,4,638,K10,RWBL,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,75,100,5,95,T
Kankakee,2021,8,4,657,K5,SEWR,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,0,50,6,114,A
Kankakee,2021,8,4,628,K23,COYE,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,0,50,6,85,A
Kankakee,2021,8,4,644,K2,COYE,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,75,100,6,101,A
Kankakee,2021,8,4,644,K2,DICK,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,0,50,6,101,A
Kankakee,2021,8,4,627,K21,SOSP,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,75,100,5,84,T
Kankakee,2021,8,4,638,K10,EAME,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,628,K23,GRSP,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,657,K5,HESP,216,3,1,0,K5_6_2021,Alexis,K5.2021,K5,6,50,75,6,114,A
Kankakee,2021,8,4,638,K10,EAME,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,627,K21,FISP,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,75,100,5,84,T
Kankakee,2021,8,4,627,K21,GRSP,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,75,100,5,84,T
Kankakee,2021,8,4,628,K23,RWBL,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,75,100,6,85,A
Kankakee,2021,8,4,638,K10,HESP,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,75,100,5,95,T
Kankakee,2021,8,4,628,K23,COYE,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,75,100,6,85,A
Kankakee,2021,8,4,628,K23,SEWR,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,0,50,6,85,A
Kankakee,2021,8,4,628,K23,COYE,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,0,50,6,85,A
Kankakee,2021,8,4,638,K10,COYE,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,638,K10,HESP,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,0,50,5,95,T
Kankakee,2021,8,4,628,K23,SOSP,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,75,100,6,85,A
Kankakee,2021,8,4,628,K23,DICK,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,638,K10,FISP,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,627,K21,HESP,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,0,50,5,84,T
Kankakee,2021,8,4,638,K10,GRSP,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,627,K21,COYE,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,0,50,5,84,T
Kankakee,2021,8,4,638,K10,COYE,216,2,0,0,K10_5_2021,Tony,K10.2021,K10,5,50,75,5,95,T
Kankakee,2021,8,4,628,K23,SEWR,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,644,K2,AMGO,216,3,1,1,K2_6_2021,Alexis,K2.2021,K2,6,50,75,6,101,A
Kankakee,2021,8,4,627,K21,HESP,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,75,100,5,84,T
Kankakee,2021,8,4,628,K23,SOSP,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,75,100,6,85,A
Kankakee,2021,8,4,628,K23,DICK,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,628,K23,SEWR,216,3,1,1,K23_6_2021,Alexis,K23.2021,K23,6,50,75,6,85,A
Kankakee,2021,8,4,627,K21,COYE,216,2,0,0,K21_5_2021,Tony,K21.2021,K21,5,75,100,5,84,T
Kankakee,2021,8,6,733,K24,DICK,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,75,100,6,188,A
Kankakee,2021,8,6,733,K24,HESP,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,0,50,6,188,A
Kankakee,2021,8,6,733,K24,AMGO,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,50,75,6,188,A
Kankakee,2021,8,6,733,K24,HESP,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,0,50,6,188,A
Kankakee,2021,8,6,733,K24,DICK,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,50,75,6,188,A
Kankakee,2021,8,6,733,K24,HESP,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,50,75,6,188,A
Kankakee,2021,8,6,733,K24,DICK,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,75,100,6,188,A
Kankakee,2021,8,6,733,K24,SOSP,218,3,1,1,K24_6_2021,Alexis,K24.2021,K24,6,75,100,6,188,A
Nachusa,2020,6,1,529,SF,AMRO,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,AMRO,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,50,75,6,9,T
Nachusa,2020,6,1,529,SF,SEWR,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,DICK,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,DICK,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,50,75,6,9,T
Nachusa,2020,6,1,529,SF,HESP,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,YEWA,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,RWBL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,RWBL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,RWBL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,75,100,6,9,T
Nachusa,2020,6,1,529,SF,RWBL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,75,100,6,9,T
Nachusa,2020,6,1,529,SF,RWBL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,75,100,6,9,T
Nachusa,2020,6,1,529,SF,EAME,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,50,75,6,9,T
Nachusa,2020,6,1,529,SF,COYE,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,WIFL,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,50,75,6,9,T
Nachusa,2020,6,1,529,SF,WAVI,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,0,50,6,9,T
Nachusa,2020,6,1,529,SF,BAOR,153,1,0,0,SF_1_2020,Tony,SF.2020,SF,1,75,100,6,9,T
Nachusa,2020,6,1,554,SB,BOBO,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,BOBO,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,554,SB,HESP,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,554,SB,FISP,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,554,SB,COYE,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,COYE,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,554,SB,EAME,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,554,SB,DICK,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,DICK,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,DICK,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,RWBL,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,0,50,6,34,T
Nachusa,2020,6,1,554,SB,RWBL,153,1,0,0,SB_1_2020,Tony,SB.2020,SB,1,75,100,6,34,T
Nachusa,2020,6,1,620,TCR,DICK,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,DICK,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,EAME,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,75,100,6,100,T
Nachusa,2020,6,1,620,TCR,WIFL,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,50,75,6,100,T
Nachusa,2020,6,1,620,TCR,RWBL,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,50,75,6,100,T
Nachusa,2020,6,1,620,TCR,AMGO,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,AMGO,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,AMGO,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,AMGO,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,75,100,6,100,T
Nachusa,2020,6,1,620,TCR,BLJA,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,75,100,6,100,T
Nachusa,2020,6,1,620,TCR,SEWR,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,GRSP,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,COYE,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,0,50,6,100,T
Nachusa,2020,6,1,620,TCR,COYE,153,1,0,0,TCR_1_2020,Tony,TCR.2020,TCR,1,50,75,6,100,T
Nachusa,2020,6,1,639,TCS,DICK,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,DICK,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,DICK,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,DICK,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,50,75,6,119,T
Nachusa,2020,6,1,639,TCS,COYE,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,COYE,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,50,75,6,119,T
Nachusa,2020,6,1,639,TCS,RNPH,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,RWBL,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,RWBL,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,RWBL,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,FISP,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,75,100,6,119,T
Nachusa,2020,6,1,639,TCS,SEWR,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,75,100,6,119,T
Nachusa,2020,6,1,639,TCS,WIFL,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,0,50,6,119,T
Nachusa,2020,6,1,639,TCS,WIFL,153,1,0,0,TCS_1_2020,Tony,TCS.2020,TCS,1,50,75,6,119,T
Nachusa,2020,6,1,737,CCW,SEWR,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,SEWR,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,SEWR,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,50,75,6,217,T
Nachusa,2020,6,1,737,CCW,DICK,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,SOSP,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,SOSP,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,RWBL,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,RWBL,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,0,50,6,217,T
Nachusa,2020,6,1,737,CCW,RWBL,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,75,100,6,217,T
Nachusa,2020,6,1,737,CCW,COYE,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,50,75,6,217,T
Nachusa,2020,6,1,737,CCW,FISP,153,1,0,0,CCW_1_2020,Tony,CCW.2020,CCW,1,75,100,6,217,T
Nachusa,2020,6,1,756,CCE,DICK,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,1,756,CCE,DICK,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,EAKI,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,EAKI,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,SOSP,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,COYE,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,RWBL,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,RWBL,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,HESP,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,1,756,CCE,SEWR,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,75,100,6,236,T
Nachusa,2020,6,1,756,CCE,BHCO,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,1,756,CCE,BHCO,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,1,756,CCE,BHCO,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,1,756,CCE,BHCO,153,1,0,0,CCE_1_2020,Tony,CCE.2020,CCE,1,0,50,6,236,T
Nachusa,2020,6,15,548,TCR,GRSP,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,0,50,6,32,T
Nachusa,2020,6,15,548,TCR,COYE,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,COYE,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,EAME,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,50,75,6,32,T
Nachusa,2020,6,15,548,TCR,EAME,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,SOSP,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,HESP,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,RWBL,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,50,75,6,32,T
Nachusa,2020,6,15,548,TCR,RWBL,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,548,TCR,DICK,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,0,50,6,32,T
Nachusa,2020,6,15,548,TCR,DICK,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,50,75,6,32,T
Nachusa,2020,6,15,548,TCR,DICK,167,1,0,0,TCR_3_2020,Tony,TCR.2020,TCR,3,75,100,6,32,T
Nachusa,2020,6,15,559,TCS,RWBL,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,0,50,6,43,T
Nachusa,2020,6,15,559,TCS,RWBL,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,0,50,6,43,T
Nachusa,2020,6,15,559,TCS,RWBL,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,0,50,6,43,T
Nachusa,2020,6,15,559,TCS,RWBL,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,EAME,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,HESP,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,0,50,6,43,T
Nachusa,2020,6,15,559,TCS,COYE,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,WIFL,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,DICK,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,DICK,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,559,TCS,DICK,167,1,0,0,TCS_3_2020,Tony,TCS.2020,TCS,3,75,100,6,43,T
Nachusa,2020,6,15,618,SB,BHCO,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,0,50,6,102,T
Nachusa,2020,6,15,618,SB,BHCO,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,0,50,6,102,T
Nachusa,2020,6,15,618,SB,AMGO,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,50,75,6,102,T
Nachusa,2020,6,15,618,SB,DICK,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,0,50,6,102,T
Nachusa,2020,6,15,618,SB,DICK,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,0,50,6,102,T
Nachusa,2020,6,15,618,SB,DICK,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,0,50,6,102,T
Nachusa,2020,6,15,618,SB,DICK,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,75,100,6,102,T
Nachusa,2020,6,15,618,SB,RWBL,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,50,75,6,102,T
Nachusa,2020,6,15,618,SB,RWBL,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,50,75,6,102,T
Nachusa,2020,6,15,618,SB,RWBL,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,75,100,6,102,T
Nachusa,2020,6,15,618,SB,RWBL,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,75,100,6,102,T
Nachusa,2020,6,15,618,SB,EAME,167,1,0,0,SB_2_2020,Tony,SB.2020,SB,2,75,100,6,102,T
Nachusa,2020,6,15,640,CCW,COYE,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,0,50,6,124,T
Nachusa,2020,6,15,640,CCW,COYE,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
Nachusa,2020,6,15,640,CCW,COYE,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,75,100,6,124,T
Nachusa,2020,6,15,640,CCW,DICK,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
Nachusa,2020,6,15,640,CCW,DICK,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
Nachusa,2020,6,15,640,CCW,DICK,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,75,100,6,124,T
Nachusa,2020,6,15,640,CCW,SEWR,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,0,50,6,124,T
Nachusa,2020,6,15,640,CCW,SEWR,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,0,50,6,124,T
Nachusa,2020,6,15,640,CCW,RWBL,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
Nachusa,2020,6,15,640,CCW,RWBL,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,75,100,6,124,T
Nachusa,2020,6,15,640,CCW,SOSP,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,0,50,6,124,T
Nachusa,2020,6,15,640,CCW,HESP,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,0,50,6,124,T
Nachusa,2020,6,15,640,CCW,MODO,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
Nachusa,2020,6,15,640,CCW,MODO,167,1,0,0,CCW_2_2020,Tony,CCW.2020,CCW,2,50,75,6,124,T
